item_id,site_id,domain_id,picture_id,correct_background?
MLM1373975847,MLM,MLM-T_SHIRTS,968739-MLM49018603055_022022,1
MLM1396074817,MLM,MLM-LOAFERS_AND_OXFORDS,908234-MLM49448838224_032022,?
MLA1137584538,MLA,MLA-JACKETS_AND_COATS,869882-MLA49974330836_052022,0
MLM1381496683,MLM,MLM-LOAFERS_AND_OXFORDS,836799-MLM49161426422_022022,1
MLB2690086537,MLB,MLB-SNEAKERS,662987-CBT50429824081_062022,?
MLA1144329320,MLA,MLA-JACKETS_AND_COATS,818927-MLA50471855664_062022,0
MLM1426340919,MLM,MLM-LEGGINGS,853092-CBT50039255212_052022,0
MLM1425281187,MLM,MLM-SHIRTS,691402-CBT49995421444_052022,1
MLA1123912069,MLA,MLA-SHIRTS,975916-MLA44894076436_022021,0
MLM1407874803,MLM,MLM-SNEAKERS,776244-CBT46542853412_062021,?
MLB2212728932,MLB,MLB-SHORTS,966495-MLB49423143308_032022,?
MLB2649721026,MLB,MLB-JACKETS_AND_COATS,759984-MLB50019733788_052022,1
MLB2693922335,MLB,MLB-JACKETS_AND_COATS,972921-CBT50471275442_062022,1
MLM1441651183,MLM,MLM-BOOTS_AND_BOOTIES,785123-MLM48397120295_112021,0
MLB2703410232,MLB,MLB-JACKETS_AND_COATS,664235-MLB50014922231_052022,1
MLA1146066098,MLA,MLA-BOOTS_AND_BOOTIES,932882-MLA50630380117_072022,0
MLA1145050159,MLA,MLA-SHIRTS,706619-MLA50534307560_062022,?
MLM1420450124,MLM,MLM-JACKETS_AND_COATS,728025-CBT49930517030_052022,1
MLB2693396179,MLB,MLB-SNEAKERS,842703-MLB50465102603_062022,0
MLA1144961810,MLA,MLA-JACKETS_AND_COATS,774883-MLA50530067160_062022,0
MLB2131240934,MLB,MLB-LEGGINGS,910127-MLB47637596739_092021,1
MLA1132344246,MLA,MLA-BOOTS_AND_BOOTIES,714557-MLA49709276239_042022,0
MLB2700590314,MLB,MLB-BOOTS_AND_BOOTIES,639951-CBT50536123922_072022,0
MLB2637138310,MLB,MLB-JACKETS_AND_COATS,621185-CBT49907003040_052022,1
MLA1118089460,MLA,MLA-T_SHIRTS,618676-MLA48728882172_012022,?
MLB2674651217,MLB,MLB-LOAFERS_AND_OXFORDS,679463-MLB48955136188_012022,0
MLA1143181479,MLA,MLA-SHORTS,888730-MLA50362482456_062022,1
MLB2647149265,MLB,MLB-SNEAKERS,688130-MLB49997906296_052022,0
MLB2623977885,MLB,MLB-SWEATSHIRTS_AND_HOODIES,781438-MLB49774873226_042022,1
MLB2703680971,MLB,MLB-SWEATSHIRTS_AND_HOODIES,764837-MLB49611778086_042022,1
MLM1403308535,MLM,MLM-SNEAKERS,750099-MLM49618076977_042022,0
MLM1421488195,MLM,MLM-BLOUSES,839117-CBT49970144252_052022,1
MLB2665522442,MLB,MLB-SHORTS,997232-MLB50181031081_062022,1
MLB2686283908,MLB,MLB-BLOUSES,965819-CBT50398163199_062022,1
MLB2610595498,MLB,MLB-T_SHIRTS,727762-MLB49638929040_042022,1
MLB2703557418,MLB,MLB-PANTS,602682-MLB50572094791_072022,1
MLM1393553343,MLM,MLM-LOAFERS_AND_OXFORDS,772564-MLM49394690739_032022,?
MLA1139569958,MLA,MLA-LOAFERS_AND_OXFORDS,624117-MLA50134971500_052022,0
MLB2644728029,MLB,MLB-AUTOMOTIVE_SKIRTS,902890-MLB49976397187_052022,0
MLA1146321434,MLA,MLA-PANTS,635709-MLA50672216739_072022,0
MLM1368407452,MLM,MLM-SHIRTS,919385-MLM48897938908_012022,0
MLB2689824068,MLB,MLB-JACKETS_AND_COATS,947640-MLB50098450564_052022,1
MLM1385313282,MLM,MLM-HEELS_AND_WEDGES,907999-MLM49233775681_022022,1
MLM1435731552,MLM,MLM-SNEAKERS,895203-MLM50242542085_062022,0
MLA1144539066,MLA,MLA-JACKETS_AND_COATS,718452-MLA50250802492_062022,0
MLM1385441183,MLM,MLM-T_SHIRTS,881657-MLM49235483145_022022,1
MLM1383150019,MLM,MLM-LOAFERS_AND_OXFORDS,651163-MLM49195823745_022022,1
MLB2194205375,MLB,MLB-BLOUSES,814947-MLB49260570803_032022,0
MLA1127724458,MLA,MLA-JACKETS_AND_COATS,634990-MLA49368014609_032022,0
MLA1125112474,MLA,MLA-T_SHIRTS,701765-MLA49213042897_022022,?
MLA1134066586,MLA,MLA-T_SHIRTS,759816-MLA46716199394_072021,0
MLB2695585019,MLB,MLB-T_SHIRTS,933258-MLB50486094990_062022,1
MLB2647836962,MLB,MLB-LEGGINGS,676001-CBT50005452307_052022,1
MLB2694046970,MLB,MLB-T_SHIRTS,999922-MLB50473127905_062022,1
MLB2712240673,MLB,MLB-JACKETS_AND_COATS,813057-CBT50659980495_072022,1
MLA1137739904,MLA,MLA-HEELS_AND_WEDGES,690829-MLA49983942256_052022,0
MLA1134726170,MLA,MLA-LOAFERS_AND_OXFORDS,989073-MLA49803844588_042022,0
MLM1440206002,MLM,MLM-JACKETS_AND_COATS,761624-CBT50330331336_062022,0
MLB2622013637,MLB,MLB-SHIRTS,760126-CBT49757440558_042022,1
MLB2628324898,MLB,MLB-BOOTS_AND_BOOTIES,767228-MLB26958462742_032018,1
MLB2657677845,MLB,MLB-JACKETS_AND_COATS,889898-MLB50102024645_052022,?
MLB2655396660,MLB,MLB-SNEAKERS,954634-MLB50077985485_052022,?
MLB2666191405,MLB,MLB-SNEAKERS,741953-MLB50186589170_062022,1
MLM1414462564,MLM,MLM-T_SHIRTS,916309-MLM49812379281_042022,0
MLB2607785053,MLB,MLB-T_SHIRTS,921916-CBT49608091349_042022,1
MLM1401307534,MLM,MLM-PANTS,882100-MLM49578328684_042022,1
MLA1127844995,MLA,MLA-SWEATSHIRTS_AND_HOODIES,979426-MLA49373928066_032022,1
MLA1134309511,MLA,MLA-PANTS,616924-MLA49793520444_042022,0
MLA1142804376,MLA,MLA-SNEAKERS,940196-MLA50331522645_062022,1
MLB2624089947,MLB,MLB-SWEATSHIRTS_AND_HOODIES,633675-MLB49776320070_042022,1
MLB2148638157,MLB,MLB-PANTS,603207-MLB48881580443_012022,0
MLB2641023056,MLB,MLB-BLOUSES,655497-MLB49940344824_052022,1
MLA1131204474,MLA,MLA-BOOTS_AND_BOOTIES,691330-MLA49601613654_042022,0
MLB2708751215,MLB,MLB-PANTS,736463-MLB49948013518_052022,?
MLM1392575866,MLM,MLM-SWEATERS_AND_CARDIGANS,762338-MLM49378363541_032022,?
MLB2672470031,MLB,MLB-SWEATSHIRTS_AND_HOODIES,798435-MLB50245798067_062022,1
MLA1138094106,MLA,MLA-PANTS,695734-MLA50011510697_052022,0
MLB2689680067,MLB,MLB-T_SHIRTS,951229-MLB50423852171_062022,1
MLB2708604726,MLB,MLB-T_SHIRTS,804887-CBT50619012265_072022,1
MLM1447900321,MLM,MLM-FOOTBALL_SHOES,681381-MLM50484183146_062022,0
MLM1406510413,MLM,MLM-LOAFERS_AND_OXFORDS,925489-MLM49676987289_042022,0
MLA1126522821,MLA,MLA-T_SHIRTS,617417-MLA49297779262_032022,0
MLM1445783686,MLM,MLM-SNEAKERS,725890-MLM50441211810_062022,0
MLB2650225726,MLB,MLB-JACKETS_AND_COATS,965301-MLB50023403421_052022,1
MLA1140763694,MLA,MLA-PANTS,953128-MLA49409150610_032022,0
MLA1142296665,MLA,MLA-BOOTS_AND_BOOTIES,849028-MLA50291428966_062022,0
MLA1141313072,MLA,MLA-JACKETS_AND_COATS,737596-MLA50223478473_062022,0
MLB2703906992,MLB,MLB-BLOUSES,979639-CBT50580709743_072022,1
MLA1143424526,MLA,MLA-T_SHIRTS,954674-MLA50403457553_062022,1
MLA1135508582,MLA,MLA-PANTS,849701-MLA49853476126_052022,0
MLB2710353695,MLB,MLB-JACKETS_AND_COATS,909234-CBT50593100632_072022,1
MLA1124577065,MLA,MLA-SHIRTS,986798-MLA49182894502_022022,0
MLM1433684857,MLM,MLM-BLOUSES,811419-CBT50206541654_062022,1
MLA1144008586,MLA,MLA-JACKETS_AND_COATS,658521-MLA49376318054_032022,0
MLM1454950098,MLM,MLM-SNEAKERS,988555-MLM50631102366_072022,?
MLB2676589172,MLB,MLB-SHIRTS,999766-CBT50285672594_062022,1
MLB2694383522,MLB,MLB-SWIMWEAR,906954-CBT50478322133_062022,1
MLM1435979588,MLM,MLM-SWEATERS_AND_CARDIGANS,692614-MLM50249071622_062022,0
MLA1141351161,MLA,MLA-T_SHIRTS,642855-MLA50225580399_062022,?
MLA1143166268,MLA,MLA-T_SHIRTS,895639-MLA48775719245_012022,0
MLA1145296345,MLA,MLA-BOOTS_AND_BOOTIES,754617-MLA50572427569_072022,0
MLA1141675859,MLA,MLA-SPORT_T_SHIRTS,911006-MLA50248974308_062022,0
MLM1388135852,MLM,MLM-SWEATSHIRTS_AND_HOODIES,828258-MLM49298563427_032022,1
MLA1135159137,MLA,MLA-PANTS,609472-MLA49830763349_052022,0
MLA1145549929,MLA,MLA-SNEAKERS,811381-MLA50594904476_072022,0
MLB2661865367,MLB,MLB-AUTOMOTIVE_SKIRTS,640419-MLB50147267215_052022,0
MLB2688617795,MLB,MLB-SHIRTS,646363-CBT50415626859_062022,1
MLA1119367877,MLA,MLA-T_SHIRTS,853175-MLA48824439771_012022,0
MLB2637911786,MLB,MLB-SWEATSHIRTS_AND_HOODIES,987980-MLB49911152244_052022,1
MLM1426984687,MLM,MLM-PANTS,852842-CBT49994397417_052022,1
MLA1144393244,MLA,MLA-SPORT_SHORTS,644072-MLA48746197518_012022,0
MLB2678581383,MLB,MLB-SWEATSHIRTS_AND_HOODIES,670988-CBT50310914301_062022,1
MLM1434845196,MLM,MLM-SPORT_PANTS,706831-MLM48958707459_012022,0
MLB2659294650,MLB,MLB-SNEAKERS,750011-MLB50119732604_052022,0
MLM1439274411,MLM,MLM-SNEAKERS,614585-MLM50303309143_062022,0
MLB2684213960,MLB,MLB-T_SHIRTS,852952-MLB50364521082_062022,1
MLB2183008448,MLB,MLB-AUTOMOTIVE_SKIRTS,875702-MLB45672303204_042021,?
MLA1132708089,MLA,MLA-SNEAKERS,944637-MLA49702231534_042022,0
MLM1448609981,MLM,MLM-SPORT_SHORTS,850097-CBT50502049028_062022,1
MLM1433691070,MLM,MLM-SPORT_SHORTS,994446-CBT50206254968_062022,1
MLB2663182940,MLB,MLB-SHORTS,755979-MLB50160460833_062022,1
MLA1130065227,MLA,MLA-T_SHIRTS,394011-MLA20449750408_102015,0
MLB2668415067,MLB,MLB-T_SHIRTS,628406-MLB50207758978_062022,0
MLB2697076641,MLB,MLB-SWEATSHIRTS_AND_HOODIES,615605-MLB50501295206_062022,1
MLB2691051795,MLB,MLB-PANTS,995533-MLB50438141932_062022,0
MLB2622621676,MLB,MLB-AUTOMOTIVE_SKIRTS,617065-MLB49762198197_042022,0
MLB2655527893,MLB,MLB-SNEAKERS,939920-MLB50078531842_052022,?
MLA1129400161,MLA,MLA-T_SHIRTS,808521-MLA49483691353_032022,0
MLA1123809526,MLA,MLA-T_SHIRTS,931525-MLA25457126782_032017,0
MLB2144996820,MLB,MLB-PANTS,875677-MLB48755510185_012022,1
MLA1124939076,MLA,MLA-PANTS,978470-MLA49205939246_022022,0
MLB2638531008,MLB,MLB-BLOUSES,687988-CBT49891102515_052022,1
MLB2680695098,MLB,MLB-SNEAKERS,958716-MLB50326118799_062022,1
MLB2697255183,MLB,MLB-SWEATSHIRTS_AND_HOODIES,815996-CBT50476808500_062022,1
MLB2706994867,MLB,MLB-JACKETS_AND_COATS,700240-CBT50604231671_072022,1
MLB2695675262,MLB,MLB-AUTOMOTIVE_SKIRTS,918595-MLB50487627182_062022,0
MLM1427133692,MLM,MLM-LOAFERS_AND_OXFORDS,606922-MLM50054837867_052022,1
MLM1406172158,MLM,MLM-T_SHIRTS,738839-CBT49674322756_042022,1
MLB2661852459,MLB,MLB-SWIMWEAR,802883-MLB50147269779_052022,1
MLM1406027603,MLM,MLM-SNEAKERS,675661-MLM49667099764_042022,?
MLA1122688813,MLA,MLA-JACKETS_AND_COATS,658562-MLA49052717597_022022,0
MLA1145761061,MLA,MLA-JACKETS_AND_COATS,930552-MLA50620207382_072022,0
MLB2631044027,MLB,MLB-T_SHIRTS,825453-MLB49844496791_052022,?
MLB2676638530,MLB,MLB-JACKETS_AND_COATS,994951-CBT50287905966_062022,1
MLA1137841761,MLA,MLA-SNEAKERS,951435-MLA47122378889_082021,0
MLM1444873713,MLM,MLM-SHIRTS,966282-CBT50412655211_062022,1
MLB2698776257,MLB,MLB-T_SHIRTS,614920-CBT50493878952_062022,1
MLA1144257156,MLA,MLA-SNEAKERS,805979-MLA50463611533_062022,0
MLM1385300211,MLM,MLM-HEELS_AND_WEDGES,733090-MLM49233775803_022022,1
MLB2682772948,MLB,MLB-JACKETS_AND_COATS,903229-MLB50347999883_062022,0
MLM1400433070,MLM,MLM-SWEATERS_AND_CARDIGANS,882840-MLM49556316288_042022,0
MLB2709633770,MLB,MLB-BOOTS_AND_BOOTIES,919199-MLB50628675278_072022,?
MLM1433548165,MLM,MLM-SNEAKERS,869549-MLM50203873556_062022,?
MLM1367877187,MLM,MLM-SNEAKERS,962386-MLM49322747747_032022,1
MLM1454490796,MLM,MLM-JACKETS_AND_COATS,882042-CBT50622947538_072022,?
MLM1377279672,MLM,MLM-SNEAKERS,759312-MLM49080672124_022022,1
MLA1142539213,MLA,MLA-PANTS,740623-MLA50304889316_062022,0
MLA1143547307,MLA,MLA-SHIRTS,756429-MLA48746426428_012022,0
MLB2691282201,MLB,MLB-T_SHIRTS,976992-CBT50441101920_062022,1
MLA1146330709,MLA,MLA-T_SHIRTS,963755-MLA49913018804_052022,0
MLB2194350092,MLB,MLB-SPORT_T_SHIRTS,818475-MLB49305973931_032022,1
MLA1126887194,MLA,MLA-T_SHIRTS,807807-MLA49316907442_032022,?
MLA1146274508,MLA,MLA-SNEAKERS,613361-MLA50666818895_072022,0
MLM1378618092,MLM,MLM-SPORT_SHORTS,873672-MLM49104059450_022022,1
MLB2668499015,MLB,MLB-AUTOMOTIVE_SKIRTS,927389-MLB50209479751_062022,?
MLB2656201903,MLB,MLB-PANTS,719109-MLA50091767390_052022,0
MLB2668158714,MLB,MLB-LOAFERS_AND_OXFORDS,752859-MLB50206087383_062022,0
MLA1144581800,MLA,MLA-SWEATSHIRTS_AND_HOODIES,936855-MLA50497157087_062022,0
MLA1131613297,MLA,MLA-SHIRTS,762443-MLA49629318241_042022,0
MLB2613640916,MLB,MLB-T_SHIRTS,832983-MLB49668185913_042022,1
MLM1444856193,MLM,MLM-SPORT_SHORTS,690025-MLM50427542062_062022,0
MLM1426109191,MLM,MLM-T_SHIRTS,779437-MLM50032309235_052022,0
MLM1382623776,MLM,MLM-SNEAKERS,708536-MLM49730424474_042022,1
MLM1412326574,MLM,MLM-AUTOMOTIVE_SKIRTS,656380-MLM49776404249_042022,0
MLA1143937065,MLA,MLA-PANTS,876562-MLA46335318990_062021,0
MLA1120338651,MLA,MLA-T_SHIRTS,948242-MLA48907577819_012022,1
MLA1136187502,MLA,MLA-T_SHIRTS,685962-MLA49889021257_052022,1
MLA1144813009,MLA,MLA-SNEAKERS,902167-MLA50558825077_072022,?
MLM1441823139,MLM,MLM-BLOUSES,777704-CBT50340718639_062022,1
MLB2627775155,MLB,MLB-JACKETS_AND_COATS,667717-MLB50430835535_062022,1
MLM1454119362,MLM,MLM-SNEAKERS,990039-MLM49779341565_042022,1
MLM1367013470,MLM,MLM-AUTOMOTIVE_SKIRTS,912930-MLM48862931046_012022,1
MLA1145098269,MLA,MLA-BLOUSES,713663-MLA50542802601_072022,0
MLA1128601109,MLA,MLA-T_SHIRTS,988301-MLA49426214531_032022,0
MLA1120102380,MLA,MLA-LEGGINGS,753657-MLA48885498604_012022,0
MLA1129522982,MLA,MLA-SNEAKERS,993591-MLA49492158671_032022,0
MLB2636857832,MLB,MLB-SNEAKERS,711375-CBT49906234402_052022,?
MLM1411577467,MLM,MLM-SWEATSHIRTS_AND_HOODIES,798061-MLM49765919516_042022,0
MLB2667455709,MLB,MLB-HEELS_AND_WEDGES,790661-MLB50199272690_062022,0
MLA1133639562,MLA,MLA-SHORTS,887883-MLA49752687272_042022,0
MLA1133679464,MLA,MLA-SNEAKERS,893751-MLA49749721053_042022,?
MLB2601948843,MLB,MLB-T_SHIRTS,796594-MLB49202746646_022022,0
MLB2697264721,MLB,MLB-SNEAKERS,913167-MLB50503532631_062022,?
MLA1125218580,MLA,MLA-T_SHIRTS,765375-MLA49221940886_022022,?
MLA1132520270,MLA,MLA-JACKETS_AND_COATS,932547-MLA49689907637_042022,0
MLM1402882790,MLM,MLM-SHIRTS,866863-CBT49607798712_042022,1
MLA1141624872,MLA,MLA-LEGGINGS,965198-MLA50245617586_062022,1
MLM1452138656,MLM,MLM-JACKETS_AND_COATS,786149-CBT50541227904_072022,1
MLM1383787466,MLM,MLM-SNEAKERS,850192-MLM49208960206_022022,0
MLA1138975142,MLA,MLA-T_SHIRTS,617907-MLA50092373610_052022,0
MLA1138675399,MLA,MLA-SNEAKERS,834774-MLA49096383981_022022,?
MLB2691277619,MLB,MLB-JACKETS_AND_COATS,873311-CBT50445067215_062022,1
MLM1383779568,MLM,MLM-LOAFERS_AND_OXFORDS,719030-MLM49207788882_022022,1
MLA1143742709,MLA,MLA-JACKETS_AND_COATS,637203-MLA50419705836_062022,1
MLB2651727197,MLB,MLB-JACKETS_AND_COATS,645694-CBT50039099045_052022,1
MLB2692927238,MLB,MLB-BLOUSES,783771-CBT50456850265_062022,1
MLB2616571204,MLB,MLB-BLOUSES,663756-CBT49700373825_042022,1
MLM1391443749,MLM,MLM-HEELS_AND_WEDGES,768881-MLM49354244308_032022,?
MLM1448855972,MLM,MLM-SNEAKERS,759757-CBT50507866225_062022,1
MLA1133812015,MLA,MLA-JACKETS_AND_COATS,841697-MLA49760718509_042022,0
MLM1392794149,MLM,MLM-LOAFERS_AND_OXFORDS,865519-MLM49381657818_032022,?
MLM1430688699,MLM,MLM-LEGGINGS,653477-CBT50166569291_062022,1
MLM1407717690,MLM,MLM-LOAFERS_AND_OXFORDS,761738-MLM49695959817_042022,?
MLB2639767571,MLB,MLB-T_SHIRTS,634374-MLB49929496007_052022,1
MLB2143051737,MLB,MLB-T_SHIRTS,712423-MLB40596532125_012020,1
MLM1424110851,MLM,MLM-LOAFERS_AND_OXFORDS,678572-MLM49996891736_052022,1
MLB2672406980,MLB,MLB-BLOUSES,815251-CBT50244904968_062022,0
MLB2196750551,MLB,MLB-PANTS,786588-MLB49283992179_032022,0
MLA1133914155,MLA,MLA-SHORTS,666085-MLA49768927277_042022,0
MLA1135286752,MLA,MLA-JACKETS_AND_COATS,911663-MLA49838126881_052022,1
MLM1374485500,MLM,MLM-LOAFERS_AND_OXFORDS,903806-MLM49032019362_022022,?
MLB2623957662,MLB,MLB-BLOUSES,785518-MLB49774675650_042022,0
MLB2681872482,MLB,MLB-T_SHIRTS,704843-MLB50338397173_062022,1
MLB2663075176,MLB,MLB-T_SHIRTS,616103-MLB50159427568_062022,1
MLM1438377017,MLM,MLM-SWEATSHIRTS_AND_HOODIES,857081-CBT50288835669_062022,0
MLA1133513771,MLA,MLA-SPORT_T_SHIRTS,676590-MLA40320603852_012020,0
MLM1394191291,MLM,MLM-LOAFERS_AND_OXFORDS,928829-MLM49408997771_032022,?
MLA1138050372,MLA,MLA-SNEAKERS,750292-MLA50010251876_052022,0
MLM1433329005,MLM,MLM-SHIRTS,951776-CBT50206193085_062022,1
MLA1140212141,MLA,MLA-T_SHIRTS,699136-MLA44618101282_012021,1
MLA1123809818,MLA,MLA-T_SHIRTS,915863-MLA49129910402_022022,1
MLB2676446038,MLB,MLB-JACKETS_AND_COATS,967030-MLB50284532250_062022,0
MLB2709742745,MLB,MLB-LOAFERS_AND_OXFORDS,671059-MLB50629905460_072022,0
MLB2656406673,MLB,MLB-SHIRTS,775831-MLB50090566586_052022,1
MLA1137586425,MLA,MLA-SNEAKERS,987033-MLA49973070948_052022,1
MLB2195684069,MLB,MLB-PANTS,855762-MLB49274080052_032022,1
MLA1142194314,MLA,MLA-JACKETS_AND_COATS,720419-MLA50282782937_062022,0
MLA1146360745,MLA,MLA-SHIRTS,778757-MLA50672370095_072022,0
MLA1137459391,MLA,MLA-JACKETS_AND_COATS,605865-MLA49964453102_052022,0
MLB2621498173,MLB,MLB-BLOUSES,944009-MLB49749371118_042022,?
MLM1375079025,MLM,MLM-LOAFERS_AND_OXFORDS,747557-MLM49045582619_022022,1
MLA1140012556,MLA,MLA-BOOTS_AND_BOOTIES,884291-MLA50153256839_052022,0
MLA1136699921,MLA,MLA-SHIRTS,821415-MLA46454638165_062021,0
MLA1139696239,MLA,MLA-JACKETS_AND_COATS,767784-MLA49489910073_032022,0
MLB2688786265,MLB,MLB-T_SHIRTS,738838-MLB50406021720_062022,1
MLA1142556083,MLA,MLA-SWEATSHIRTS_AND_HOODIES,870657-MLA50308623982_062022,0
MLM1454646579,MLM,MLM-JACKETS_AND_COATS,658143-CBT50622947406_072022,1
MLA1126555972,MLA,MLA-T_SHIRTS,734486-MLA49302618325_032022,?
MLA1131509929,MLA,MLA-SHIRTS,943985-MLA49627234029_042022,0
MLM1403174457,MLM,MLM-PANTS,805763-MLM49614608503_042022,1
MLA1126561776,MLA,MLA-T_SHIRTS,796297-MLA49302350822_032022,1
MLM1418767498,MLM,MLM-BLOUSES,677718-CBT49896090120_052022,0
MLA1142088349,MLA,MLA-JACKETS_AND_COATS,896857-MLA50274044659_062022,0
MLM1439529043,MLM,MLM-BOOTS_AND_BOOTIES,902589-MLM50308131450_062022,1
MLA1139411770,MLA,MLA-PANTS,795299-MLA49226047519_022022,0
MLM1384307014,MLM,MLM-BOOTS_AND_BOOTIES,977364-MLM49145052782_022022,0
MLA1144791911,MLA,MLA-SPORT_PANTS,685526-MLA50511937747_062022,0
MLB2692334492,MLB,MLB-T_SHIRTS,859029-MLB32827936030_112019,1
MLB2619906448,MLB,MLB-SHIRTS,686626-CBT49733456329_042022,?
MLM1456335057,MLM,MLM-SPORT_T_SHIRTS,811402-MLM50671212977_072022,0
MLM1449360006,MLM,MLM-JACKETS_AND_COATS,930260-CBT50493843844_062022,1
MLA1138303027,MLA,MLA-SPORT_SHORTS,669859-MLA50030226591_052022,1
MLM1448390007,MLM,MLM-T_SHIRTS,656085-MLM50496190223_062022,0
MLA1136857403,MLA,MLA-SPORT_SWIMWEAR,860120-MLA49926527586_052022,0
MLA1139338807,MLA,MLA-JACKETS_AND_COATS,949811-MLA42889932110_072020,0
MLB2702064035,MLB,MLB-JACKETS_AND_COATS,613763-CBT50522957496_062022,1
MLM1435608005,MLM,MLM-SHIRTS,916738-CBT50241025727_062022,1
MLM1382646535,MLM,MLM-HEELS_AND_WEDGES,966338-MLM49184805928_022022,1
MLM1388926078,MLM,MLM-SHORTS,681690-MLM48139231152_112021,?
MLB2647216702,MLB,MLB-SNEAKERS,865093-MLB49998395343_052022,?
MLA1129682509,MLA,MLA-JACKETS_AND_COATS,849455-MLA50007289112_052022,1
MLM1407001395,MLM,MLM-LOAFERS_AND_OXFORDS,762749-MLM49685930261_042022,?
MLM1382666403,MLM,MLM-LOAFERS_AND_OXFORDS,899901-MLM49184888746_022022,1
MLM1438969597,MLM,MLM-SWIMWEAR,642906-CBT50299694307_062022,1
MLM1454028162,MLM,MLM-T_SHIRTS,677332-MLM50614630095_072022,?
MLM1435710309,MLM,MLM-JACKETS_AND_COATS,643391-CBT50243848061_062022,1
MLB2630287284,MLB,MLB-SNEAKERS,632954-MLB49837519814_052022,?
MLB2207413023,MLB,MLB-SPORT_T_SHIRTS,839277-MLB49378697195_032022,1
MLA1134278454,MLA,MLA-JACKETS_AND_COATS,840430-MLA49797278315_042022,?
MLB2214239206,MLB,MLB-AUTOMOTIVE_SKIRTS,685611-MLB49436283346_032022,?
MLB2634362106,MLB,MLB-HEELS_AND_WEDGES,804216-CBT49884269006_052022,0
MLA1129297870,MLA,MLA-JACKETS_AND_COATS,791239-MLA49477228598_032022,?
MLM1395003487,MLM,MLM-SNEAKERS,673119-MLM49427676668_032022,?
MLB2684270226,MLB,MLB-BOOTS_AND_BOOTIES,618532-MLB50364622933_062022,0
MLB2668790937,MLB,MLB-T_SHIRTS,884960-MLB50212178506_062022,1
MLM1413038041,MLM,MLM-BLOUSES,932832-MLM49204620123_022022,0
MLA1134993991,MLA,MLA-SHORTS,776388-MLA49819660094_042022,0
MLA1122265389,MLA,MLA-JACKETS_AND_COATS,997298-MLA49023641008_022022,1
MLB2626297751,MLB,MLB-T_SHIRTS,625209-MLB49796800151_042022,1
MLA1128675398,MLA,MLA-SNEAKERS,727061-MLA44836312698_022021,0
MLM1367112987,MLM,MLM-JACKETS_AND_COATS,989793-MLM46003544578_052021,1
MLM1454241582,MLM,MLM-JACKETS_AND_COATS,862601-CBT50002105295_052022,1
MLB2634577400,MLB,MLB-SHIRTS,965698-MLB49879222625_052022,1
MLB2193177460,MLB,MLB-SNEAKERS,987678-MLB47011860329_082021,?
MLA1139665961,MLA,MLA-SWEATSHIRTS_AND_HOODIES,907738-MLA47844308997_102021,?
MLB2621471302,MLB,MLB-PANTS,953244-MLB49749852825_042022,1
MLA1140738939,MLA,MLA-JACKETS_AND_COATS,912889-MLA41694952088_052020,0
MLB2658096199,MLB,MLB-T_SHIRTS,622420-MLB50259879830_062022,1
MLA1144086548,MLA,MLA-SHORTS,876794-MLA50441703393_062022,0
MLA1142528772,MLA,MLA-JACKETS_AND_COATS,887442-MLA50306893214_062022,0
MLB2681995147,MLB,MLB-T_SHIRTS,756949-CBT50341215467_062022,1
MLA1138381486,MLA,MLA-SPORT_SKIRTS,665160-MLA29493758834_022019,0
MLM1381797540,MLM,MLM-SNEAKERS,729374-MLM49166184595_022022,1
MLM1446909447,MLM,MLM-SNEAKERS,925749-MLM50465799781_062022,0
MLA1143971213,MLA,MLA-SNEAKERS,958237-MLA50436561580_062022,0
MLA1128895525,MLA,MLA-JACKETS_AND_COATS,756391-MLA46399482794_062021,0
MLB2190204943,MLB,MLB-SWIMWEAR,894444-MLB49220447379_022022,1
MLB2220580663,MLB,MLB-BLOUSES,792930-MLB49520189999_032022,1
MLA1137766412,MLA,MLA-SHIRTS,850006-MLA49988885612_052022,0
MLM1411655643,MLM,MLM-SHIRTS,869137-CBT49766819755_042022,1
MLA1144760120,MLA,MLA-PANTS,744225-MLA49043690456_022022,0
MLA1140318104,MLA,MLA-T_SHIRTS,612491-MLA50165117781_062022,?
MLM1405379006,MLM,MLM-SNEAKERS,772313-MLM49655484813_042022,0
MLA1125869383,MLA,MLA-T_SHIRTS,984351-MLA49267398825_032022,?
MLM1383154579,MLM,MLM-SNEAKERS,643377-MLM49195717905_022022,1
MLA1134510070,MLA,MLA-JACKETS_AND_COATS,992488-MLA49797200993_042022,0
MLA1144276741,MLA,MLA-T_SHIRTS,695173-MLA50463978223_062022,0
MLA1145073628,MLA,MLA-JACKETS_AND_COATS,854968-MLA50534927103_062022,0
MLM1456302171,MLM,MLM-SNEAKERS,610737-MLM50595797815_072022,0
MLB2712670070,MLB,MLB-SNEAKERS,803947-MLB50665694256_072022,0
MLA1146297097,MLA,MLA-SWEATERS_AND_CARDIGANS,623492-MLA50665931406_072022,1
MLB2699369685,MLB,MLB-SNEAKERS,825560-MLB50170692853_062022,1
MLA1131375946,MLA,MLA-PET_JACKETS_AND_COATS,935233-MLA49720913915_042022,1
MLB2669484842,MLB,MLB-JACKETS_AND_COATS,986592-MLB50217874949_062022,0
MLA1130409917,MLA,MLA-SHIRTS,825535-MLA49547070861_042022,0
MLM1403896949,MLM,MLM-HEELS_AND_WEDGES,884086-MLM49629584918_042022,?
