item_id,site_id,domain_id,picture_id,correct_background?
MLB2190351445,MLB,MLB-SNEAKERS,836903-MLB49221820402_022022,?
MLM1446794602,MLM,MLM-SWEATSHIRTS_AND_HOODIES,624386-CBT50466483948_062022,1
MLB2154056802,MLB,MLB-SHIRTS,634056-MLB48928577249_012022,0
MLA1145530072,MLA,MLA-BOOTS_AND_BOOTIES,861137-MLA44879104591_022021,0
MLM1370168943,MLM,MLM-PANTS,895475-MLM48941097731_012022,1
MLA1142169161,MLA,MLA-BOOTS_AND_BOOTIES,964722-MLA47967432573_102021,0
MLA1121632327,MLA,MLA-UNDERPANTS,738903-MLA48998872410_022022,1
MLB2652911634,MLB,MLB-JACKETS_AND_COATS,881763-CBT50051567458_052022,?
MLM1448524111,MLM,MLM-PANTS,921405-MLM50498092398_062022,0
MLB2660987329,MLB,MLB-BLOUSES,628418-MLB50137693580_052022,1
MLA1121276541,MLA,MLA-T_SHIRTS,991320-MLA48987114057_012022,0
MLM1417054213,MLM,MLM-T_SHIRTS,949040-MLM49868919180_052022,0
MLM1403067937,MLM,MLM-T_SHIRTS,733341-MLM49613568962_042022,1
MLA1138714662,MLA,MLA-LOAFERS_AND_OXFORDS,885084-MLA44050759655_112020,0
MLM1451180736,MLM,MLM-BLOUSES,793750-CBT50539053076_072022,1
MLB2626400976,MLB,MLB-BLOUSES,660795-MLB49797574511_042022,0
MLB2677805569,MLB,MLB-SWEATSHIRTS_AND_HOODIES,938703-MLB45734133015_042021,1
MLM1403923010,MLM,MLM-JACKETS_AND_COATS,894817-MLM40957438601_022020,?
MLM1376525112,MLM,MLM-LOAFERS_AND_OXFORDS,674861-MLM49067887671_022022,1
MLA1143323298,MLA,MLA-JACKETS_AND_COATS,919404-MLA49628534633_042022,0
MLB2169323391,MLB,MLB-UNDERPANTS,623675-MLB49045875995_022022,1
MLM1449133328,MLM,MLM-SNEAKERS,820944-MLM50514811030_062022,0
MLA1140210174,MLA,MLA-T_SHIRTS,932962-MLA44617892831_012021,1
MLB2664191823,MLB,MLB-SNEAKERS,700779-MLA50170060516_062022,0
MLM1453471266,MLM,MLM-T_SHIRTS,698806-MLM50601093365_072022,?
MLB2694574512,MLB,MLB-SWEATSHIRTS_AND_HOODIES,879028-CBT50478279266_062022,1
MLA1139030319,MLA,MLA-JACKETS_AND_COATS,832783-MLA45867525594_052021,0
MLM1450793057,MLM,MLM-JACKETS_AND_COATS,935484-CBT50540156848_072022,1
MLB2641239898,MLB,MLB-T_SHIRTS,861674-MLB49930557235_052022,0
MLB2140837931,MLB,MLB-PANTS,922221-MLB48819871853_012022,?
MLM1396793999,MLM,MLM-SWIMWEAR,601310-MLM48917515375_012022,1
MLM1408384478,MLM,MLM-SNEAKERS,973367-MLM49709158341_042022,0
MLA1132148383,MLA,MLA-PET_JACKETS_AND_COATS,838036-MLA49665285255_042022,0
MLB2610253228,MLB,MLB-SNEAKERS,865624-MLB50587094081_072022,?
MLA1145198827,MLA,MLA-BOOTS_AND_BOOTIES,634817-MLA50546272141_072022,0
MLB2684879982,MLB,MLB-PANTS,782630-CBT50088582485_052022,1
MLA1143241036,MLA,MLA-BOOTS_AND_BOOTIES,989732-MLA48271060730_112021,0
MLB2712200205,MLB,MLB-BLOUSES,707316-CBT50592949891_072022,0
MLA1144144763,MLA,MLA-SNEAKERS,944161-MLA50450063306_062022,0
MLB2626122080,MLB,MLB-HEELS_AND_WEDGES,724853-MLB49795708628_042022,?
MLB2653717356,MLB,MLB-T_SHIRTS,722954-MLB50058741053_052022,1
MLB2670840621,MLB,MLB-SNEAKERS,815894-MLB49536197917_032022,0
MLB2679277563,MLB,MLB-BLOUSES,718099-CBT50313510484_062022,1
MLM1436462666,MLM,MLM-SNEAKERS,676190-CBT50257938253_062022,?
MLA1137842957,MLA,MLA-SWEATERS_AND_CARDIGANS,624160-MLA49995507861_052022,0
MLB2674226146,MLB,MLB-SWEATSHIRTS_AND_HOODIES,716105-CBT50261444961_062022,0
MLA1142603119,MLA,MLA-JACKETS_AND_COATS,838774-MLA50315684834_062022,0
MLB2676591692,MLB,MLB-SNEAKERS,711795-CBT50287192297_062022,?
MLB2208215195,MLB,MLB-SWIMWEAR,810014-MLB49587796909_042022,1
MLA1118062820,MLA,MLA-T_SHIRTS,954286-MLA48728491480_012022,?
MLA1129711787,MLA,MLA-T_SHIRTS,798734-MLA49502580935_032022,?
MLM1448423440,MLM,MLM-SNEAKERS,831520-MLM47208443160_082021,?
MLB2673405869,MLB,MLB-PANTS,758974-MLB50254222306_062022,0
MLB2689448991,MLB,MLB-T_SHIRTS,920609-MLB50422057652_062022,1
MLM1444572665,MLM,MLM-JACKETS_AND_COATS,700136-CBT50428938928_062022,1
MLB2697379200,MLB,MLB-PANTS,894715-CBT50506246172_062022,1
MLB2180319997,MLB,MLB-JACKETS_AND_COATS,972173-MLB49134393457_022022,0
MLM1427478444,MLM,MLM-JACKETS_AND_COATS,689465-CBT50067647719_052022,1
MLB2661450261,MLB,MLB-T_SHIRTS,926942-MLB50247722309_062022,1
MLB2176974773,MLB,MLB-SNEAKERS,954938-MLB49107014247_022022,1
MLM1442792028,MLM,MLM-LOAFERS_AND_OXFORDS,869489-CBT50372222468_062022,?
MLB2645466719,MLB,MLB-JACKETS_AND_COATS,883205-CBT49981627694_052022,0
MLM1390459996,MLM,MLM-LOAFERS_AND_OXFORDS,925406-MLM49338500212_032022,?
MLM1449372754,MLM,MLM-SNEAKERS,975650-MLM50522024959_062022,0
MLB2702166539,MLB,MLB-JACKETS_AND_COATS,697470-CBT50490386872_062022,1
MLM1419365811,MLM,MLM-BLOUSES,987151-CBT49908963069_052022,1
MLA1141897863,MLA,MLA-JACKETS_AND_COATS,812151-MLA49490971378_032022,0
MLB2694227380,MLB,MLB-BLOUSES,726440-CBT50477018384_062022,1
MLA1129071952,MLA,MLA-JACKETS_AND_COATS,826300-MLA49457576577_032022,0
MLM1366483152,MLM,MLM-T_SHIRTS,921008-MLM48844649738_012022,0
MLB2704948071,MLB,MLB-JACKETS_AND_COATS,927401-MLB50587260835_072022,1
MLA1140316239,MLA,MLA-T_SHIRTS,973969-MLA44617893939_012021,1
MLA1126132086,MLA,MLA-JACKETS_AND_COATS,896423-MLA49284015714_032022,0
MLB2690048768,MLB,MLB-JACKETS_AND_COATS,944453-CBT50399054032_062022,1
MLM1388116392,MLM,MLM-SNEAKERS,893555-MLM49298425622_032022,?
MLB2632957965,MLB,MLB-LOAFERS_AND_OXFORDS,904045-MLB49863840395_052022,?
MLM1396227692,MLM,MLM-SPORT_T_SHIRTS,689525-MLM49451108805_032022,1
MLB2154286861,MLB,MLB-BLOUSES,933630-CBT48933340681_012022,1
MLA1120615765,MLA,MLA-HEELS_AND_WEDGES,874508-MLA48924562195_012022,0
MLB2150949377,MLB,MLB-T_SHIRTS,911269-MLB48897178548_012022,1
MLM1392640412,MLM,MLM-SNEAKERS,607378-MLM49380077679_032022,0
MLB2698307416,MLB,MLB-PANTS,980535-MLB50515520357_062022,1
MLA1131908559,MLA,MLA-JACKETS_AND_COATS,954204-MLA49649528539_042022,0
MLB2218904153,MLB,MLB-LEGGINGS,698104-MLB49355632187_032022,1
MLB2182285806,MLB,MLB-AUTOMOTIVE_SKIRTS,661536-MLB49152907345_022022,1
MLM1440206611,MLM,MLM-SNEAKERS,624858-CBT50330731490_062022,1
MLM1428609773,MLM,MLM-PANTS,629087-MLM50100941460_052022,1
MLA1130585902,MLA,MLA-SWEATERS_AND_CARDIGANS,980368-MLA49565020405_042022,0
MLA1126873648,MLA,MLA-T_SHIRTS,638733-MLA49316698431_032022,1
MLB2178867194,MLB,MLB-AUTOMOTIVE_SKIRTS,820987-MLB49119688736_022022,0
MLA1142233317,MLA,MLA-JACKETS_AND_COATS,713960-MLA50283793421_062022,1
MLM1375890199,MLM,MLM-T_SHIRTS,840111-MLM49058830749_022022,1
MLA1136391788,MLA,MLA-JACKETS_AND_COATS,998981-MLA49897190050_052022,1
MLM1387489755,MLM,MLM-LOAFERS_AND_OXFORDS,743336-MLM49283606781_032022,?
MLA1143216164,MLA,MLA-SNEAKERS,926730-MLA49561938172_042022,0
MLA1139376607,MLA,MLA-JACKETS_AND_COATS,755159-MLA50122966919_052022,0
MLM1436446956,MLM,MLM-SNEAKERS,873018-MLM50256590926_062022,1
MLB2617285684,MLB,MLB-SNEAKERS,946814-MLB49706540648_042022,0
MLM1377904726,MLM,MLM-SNEAKERS,639821-MLM48524396094_122021,1
MLA1145163571,MLA,MLA-JACKETS_AND_COATS,678703-MLA50551276718_072022,0
MLB2206555653,MLB,MLB-BLOUSES,834767-CBT49369494363_032022,1
MLA1145315482,MLA,MLA-SNEAKERS,833782-MLA48446464632_122021,0
MLB2678553284,MLB,MLB-JACKETS_AND_COATS,791090-MLB50304368578_062022,1
MLA1143183979,MLA,MLA-JACKETS_AND_COATS,831496-MLA50356614370_062022,0
MLB2701280239,MLB,MLB-T_SHIRTS,705244-MLB50540882493_072022,1
MLB2682746767,MLB,MLB-T_SHIRTS,874494-MLB43072512131_082020,1
MLB2712720960,MLB,MLB-SNEAKERS,668788-MLB50666309394_072022,?
MLB2629376142,MLB,MLB-T_SHIRTS,984690-MLB49827568623_052022,1
MLM1408936710,MLM,MLM-BLOUSES,865755-MLM49719532930_042022,0
MLM1454909894,MLM,MLM-SHIRTS,724930-CBT50628879596_072022,0
MLM1421815991,MLM,MLM-BOOTS_AND_BOOTIES,715186-MLM49954068926_052022,0
MLB2636620558,MLB,MLB-PANTS,825848-MLB49900295450_052022,1
MLM1452731454,MLM,MLM-JACKETS_AND_COATS,889059-CBT50580154664_072022,1
MLA1137333398,MLA,MLA-JACKETS_AND_COATS,921873-MLA49951918916_052022,0
MLM1411295238,MLM,MLM-SNEAKERS,846203-CBT49757426069_042022,?
MLA1125856912,MLA,MLA-T_SHIRTS,638140-MLA50369218802_062022,0
MLA1129370331,MLA,MLA-JACKETS_AND_COATS,829117-MLA49480072809_032022,?
MLA1122031799,MLA,MLA-T_SHIRTS,851247-MLA49011416346_022022,0
MLM1398109603,MLM,MLM-PANTS,728285-MLM49495349135_032022,1
MLB2690627561,MLB,MLB-LOAFERS_AND_OXFORDS,756757-MLB50434402506_062022,?
MLB2692666841,MLB,MLB-PANTS,710076-CBT50456633406_062022,1
MLM1451014522,MLM,MLM-SNEAKERS,628492-MLM50542231273_072022,0
MLA1144252995,MLA,MLA-SNEAKERS,702629-MLA50463957426_062022,1
MLA1143261685,MLA,MLA-FOOTBALL_SHOES,675093-MLA50368072960_062022,0
MLA1145244123,MLA,MLA-FOOTBALL_SHOES,911561-MLA50553546218_072022,1
MLA1136945254,MLA,MLA-JACKETS_AND_COATS,725481-MLA49930818731_052022,0
MLA1138051697,MLA,MLA-T_SHIRTS,824005-MLA50010933018_052022,0
MLA1139471119,MLA,MLA-PANTS,921442-MLA50127820637_052022,0
MLM1427320172,MLM,MLM-SNEAKERS,833498-MLM49464193121_032022,0
MLA1127149714,MLA,MLA-T_SHIRTS,849402-MLA49330555895_032022,1
MLB2153733871,MLB,MLB-T_SHIRTS,837977-MLB48925699041_012022,0
MLM1429361042,MLM,MLM-T_SHIRTS,723141-MLM50121245133_052022,0
MLA1141589375,MLA,MLA-SHIRTS,819063-MLA48744255510_012022,?
MLB2690929503,MLB,MLB-PANTS,662451-MLB47744351772_102021,1
MLM1431308339,MLM,MLM-SNEAKERS,890136-MLM49430561023_032022,0
MLB2703700953,MLB,MLB-T_SHIRTS,794253-MLB49589048490_042022,1
MLA1145276774,MLA,MLA-SPORT_SHORTS,852096-MLA50554859626_072022,0
MLM1375090326,MLM,MLM-LOAFERS_AND_OXFORDS,841393-MLM49045373943_022022,1
MLA1138475942,MLA,MLA-JACKETS_AND_COATS,602451-MLA50046378000_052022,1
MLA1145388839,MLA,MLA-JACKETS_AND_COATS,612237-MLA50539452364_072022,1
MLB2651114556,MLB,MLB-T_SHIRTS,756359-MLB50080209962_052022,1
MLM1447905636,MLM,MLM-SNEAKERS,649063-MLM50486702977_062022,1
MLM1395498673,MLM,MLM-SWIMWEAR,967474-CBT49438929982_032022,0
MLB2191327391,MLB,MLB-SNEAKERS,982340-MLB49232564496_022022,0
MLA1141614560,MLA,MLA-T_SHIRTS,767555-MLA50248339409_062022,1
MLA1146033861,MLA,MLA-PANTS,624178-MLA50628705091_072022,0
MLM1449267364,MLM,MLM-SHIRTS,964071-MLM50517963155_062022,1
MLB2620024394,MLB,MLB-SWEATSHIRTS_AND_HOODIES,952958-MLB49734948772_042022,1
MLA1124008550,MLA,MLA-SHORTS,967573-MLA44325698271_122020,0
MLB2179388525,MLB,MLB-BLOUSES,974603-CBT48194760874_112021,1
MLA1138454707,MLA,MLA-JACKETS_AND_COATS,686648-MLA49266627250_032022,?
MLB2171642114,MLB,MLB-AUTOMOTIVE_SKIRTS,791946-MLB49061939385_022022,0
MLA1143394303,MLA,MLA-PANTS,944494-MLA50403152716_062022,0
MLA1132686346,MLA,MLA-JACKETS_AND_COATS,909086-MLA49698143872_042022,0
MLB2701617259,MLB,MLB-T_SHIRTS,686562-MLB45755607276_042021,1
MLB2660861092,MLB,MLB-SNEAKERS,964901-MLB50136493814_052022,1
MLA1143282199,MLA,MLA-JACKETS_AND_COATS,880455-MLA45294853068_032021,0
MLB2216968671,MLB,MLB-T_SHIRTS,887246-MLB49381199564_032022,1
MLA1144614739,MLA,MLA-JACKETS_AND_COATS,971292-MLA50000356541_052022,0
MLA1126166153,MLA,MLA-SPORT_SWIMWEAR,804147-MLA49283943848_032022,0
MLB2702007436,MLB,MLB-BLOUSES,976908-CBT50549697847_072022,1
MLM1451925939,MLM,MLM-SHIRTS,683864-MLM50576795796_072022,1
MLB2693324928,MLB,MLB-SWEATSHIRTS_AND_HOODIES,842196-MLB50464098253_062022,1
MLM1396994850,MLM,MLM-BOOTS_AND_BOOTIES,797047-CBT49464668834_032022,1
MLM1422409883,MLM,MLM-HEELS_AND_WEDGES,740599-MLM49968320062_052022,1
MLM1427062648,MLM,MLM-SPORT_PANTS,961682-CBT50054636549_052022,1
MLA1144223419,MLA,MLA-SNEAKERS,857023-MLA50460946805_062022,0
MLM1415251243,MLM,MLM-SWEATSHIRTS_AND_HOODIES,605707-MLM49829201598_052022,1
MLB2616639557,MLB,MLB-SHIRTS,641859-MLB49701247668_042022,1
MLA1142148268,MLA,MLA-PANTS,703735-MLA50282529807_062022,0
MLB2624566802,MLB,MLB-SWEATSHIRTS_AND_HOODIES,917116-CBT49782032597_042022,1
MLB2625455413,MLB,MLB-T_SHIRTS,813660-MLB49788650739_042022,1
MLM1454815826,MLM,MLM-T_SHIRTS,869886-MLM50623621446_072022,1
MLB2704813389,MLB,MLB-JACKETS_AND_COATS,799318-MLB50585512821_072022,0
MLA1138340457,MLA,MLA-SNEAKERS,700912-MLA50032855624_052022,0
MLM1428954245,MLM,MLM-SWIMWEAR,753767-CBT50107269035_052022,1
MLB2703098347,MLB,MLB-T_SHIRTS,838651-MLB50566863337_072022,1
MLB2204168858,MLB,MLB-T_SHIRTS,742189-MLB49352146179_032022,1
MLA1122763054,MLA,MLA-SHORTS,796887-MLA49058277415_022022,0
MLM1366489610,MLM,MLM-T_SHIRTS,833773-MLM48844786716_012022,1
MLM1429318118,MLM,MLM-JACKETS_AND_COATS,718733-MLM50117042042_052022,0
MLM1440838548,MLM,MLM-SNEAKERS,926336-MLM49679943634_042022,0
MLA1124418432,MLA,MLA-HEELS_AND_WEDGES,883271-MLA48487566189_122021,0
MLA1122682775,MLA,MLA-T_SHIRTS,892930-MLA49052500514_022022,1
MLB2695369627,MLB,MLB-SHORTS,918367-MLB50485211124_062022,1
MLA1138146050,MLA,MLA-JACKETS_AND_COATS,603857-MLA50198641594_062022,0
MLB2648648631,MLB,MLB-T_SHIRTS,772749-MLB50011584376_052022,1
MLA1118973961,MLA,MLA-SHIRTS,927731-MLA48792458413_012022,0
MLA1129837679,MLA,MLA-SHIRTS,646715-MLA49950179705_052022,1
MLM1449361660,MLM,MLM-SNEAKERS,875647-MLM50522346751_062022,0
MLB2216431385,MLB,MLB-SNEAKERS,926850-MLB49314586978_032022,1
MLB2175807180,MLB,MLB-T_SHIRTS,762647-MLB49097316369_022022,1
MLA1129354992,MLA,MLA-LEGGINGS,805223-MLA49483369600_032022,0
MLM1385700498,MLM,MLM-HEELS_AND_WEDGES,790540-MLM49245606938_032022,?
MLA1137670753,MLA,MLA-PANTS,721795-MLA49978157824_052022,0
MLA1140780212,MLA,MLA-T_SHIRTS,786668-MLA50190319601_062022,?
MLM1440388175,MLM,MLM-BOOTS_AND_BOOTIES,960490-MLM50325171093_062022,0
MLB2620302656,MLB,MLB-SNEAKERS,688323-MLB49736923757_042022,?
MLA1129493167,MLA,MLA-SWEATSHIRTS_AND_HOODIES,783237-MLA49489108698_032022,0
MLM1420073050,MLM,MLM-PANTS,823633-CBT49920842182_052022,1
MLM1421441268,MLM,MLM-SPORT_SHORTS,640561-CBT49945758693_052022,1
MLA1145640074,MLA,MLA-SNEAKERS,919972-MLA50600641566_072022,0
MLB2643911274,MLB,MLB-SHIRTS,689736-CBT49970978800_052022,1
MLA1139561754,MLA,MLA-SWEATSHIRTS_AND_HOODIES,964508-MLA50134180379_052022,?
MLM1444422183,MLM,MLM-JACKETS_AND_COATS,775079-CBT50341518256_062022,1
MLB2701126449,MLB,MLB-JACKETS_AND_COATS,637108-CBT50538506523_072022,1
MLA1136187505,MLA,MLA-T_SHIRTS,600757-MLA49889021271_052022,1
MLA1124007291,MLA,MLA-T_SHIRTS,852249-MLA49142644382_022022,1
MLM1447313280,MLM,MLM-JACKETS_AND_COATS,659889-CBT50430407123_062022,1
MLA1125940039,MLA,MLA-SHORTS,861861-MLA44551661850_012021,0
MLM1412379131,MLM,MLM-JACKETS_AND_COATS,744342-MLM49777029356_042022,1
MLM1439628926,MLM,MLM-JACKETS_AND_COATS,710064-CBT50313784356_062022,1
MLA1139436314,MLA,MLA-PANTS,798142-MLA50127750763_052022,?
MLB2699342289,MLB,MLB-T_SHIRTS,642738-MLB45755605610_042021,1
MLM1429483904,MLM,MLM-LOAFERS_AND_OXFORDS,743535-MLM50122243782_052022,0
MLB2143583432,MLB,MLB-T_SHIRTS,872406-MLB48840194825_012022,0
MLA1131606526,MLA,MLA-T_SHIRTS,859592-MLA49628831636_042022,?
MLB2640704427,MLB,MLB-T_SHIRTS,854068-MLB49938155668_052022,1
MLA1138478295,MLA,MLA-BOOTS_AND_BOOTIES,918359-MLA50044032853_052022,0
MLA1135038976,MLA,MLA-PANTS,946793-MLA49823173555_052022,0
MLA1145113825,MLA,MLA-SNEAKERS,614458-MLA49249945961_032022,1
MLA1131480382,MLA,MLA-PANTS,640097-MLA49622838396_042022,0
MLM1450279662,MLM,MLM-SNEAKERS,977008-MLM50534897548_062022,0
MLA1142856521,MLA,MLA-T_SHIRTS,862392-MLA50333639308_062022,1
MLA1122791946,MLA,MLA-SWEATSHIRTS_AND_HOODIES,643746-MLA49056542676_022022,0
MLB2695445978,MLB,MLB-T_SHIRTS,963441-MLB50485591145_062022,1
MLB2697026579,MLB,MLB-SNEAKERS,806694-MLB50500738487_062022,0
MLB2700948624,MLB,MLB-JACKETS_AND_COATS,957298-CBT50547671371_072022,1
MLB2682959039,MLB,MLB-JACKETS_AND_COATS,798053-MLB50349205573_062022,0
MLA1138671055,MLA,MLA-SNEAKERS,929396-MLA50046907543_052022,1
MLA1125485200,MLA,MLA-LOAFERS_AND_OXFORDS,909813-MLA49242327245_032022,0
MLB2613541121,MLB,MLB-SHORTS,907283-MLB49318480625_032022,1
MLA1135700716,MLA,MLA-SWEATERS_AND_CARDIGANS,768986-MLA49863593842_052022,0
MLB2185881338,MLB,MLB-BLOUSES,857711-MLB50510699061_062022,1
MLM1449137421,MLM,MLM-SNEAKERS,858704-MLM50514772247_062022,0
MLB2690383960,MLB,MLB-T_SHIRTS,919122-MLB50432710572_062022,0
MLA1119287883,MLA,MLA-LOAFERS_AND_OXFORDS,989444-MLA48822288656_012022,0
MLB2694539790,MLB,MLB-JACKETS_AND_COATS,783853-CBT50478779638_062022,1
MLB2660531950,MLB,MLB-SNEAKERS,870093-MLB50133439038_052022,0
MLB2682390222,MLB,MLB-HEELS_AND_WEDGES,785478-CBT50344490919_062022,1
MLM1373356240,MLM,MLM-HEELS_AND_WEDGES,810176-MLM49007069726_022022,1
MLA1144259986,MLA,MLA-JACKETS_AND_COATS,983928-MLA50465364293_062022,0
MLB2662247580,MLB,MLB-SNEAKERS,983709-MLB50151443358_052022,0
MLM1362435241,MLM,MLM-SPORT_PANTS,884212-MLM48753392502_012022,?
MLA1136998920,MLA,MLA-BOOTS_AND_BOOTIES,992860-MLA49937458173_052022,?
MLA1143096363,MLA,MLA-LOAFERS_AND_OXFORDS,615035-MLA50348326545_062022,0
MLB2653896077,MLB,MLB-SNEAKERS,962709-MLB50059883084_052022,1
MLB2167644573,MLB,MLB-LEGGINGS,837763-MLB49035285570_022022,1
MLA1136337713,MLA,MLA-SPORT_T_SHIRTS,815500-MLA49891820443_052022,0
MLB2608471787,MLB,MLB-SNEAKERS,607982-MLB49614180547_042022,1
MLA1144608120,MLA,MLA-SWEATSHIRTS_AND_HOODIES,748662-MLA50498304657_062022,0
MLM1364501250,MLM,MLM-SWEATSHIRTS_AND_HOODIES,737785-MLM48805071407_012022,1
MLA1144720098,MLA,MLA-BOOTS_AND_BOOTIES,652652-MLA47891277704_102021,0
MLM1440410198,MLM,MLM-JACKETS_AND_COATS,829094-CBT50271114489_062022,1
MLM1397214464,MLM,MLM-SPORT_PANTS,918971-MLM49470129082_032022,1
MLB2611581167,MLB,MLB-SNEAKERS,750153-MLB49648662463_042022,0
MLB2684939443,MLB,MLB-BLOUSES,999983-CBT50397026752_062022,1
MLM1455776315,MLM,MLM-PANTS,998217-MLM50656281084_072022,1
MLB2161712832,MLB,MLB-PANTS,923791-MLB48987966943_012022,1
MLM1441949963,MLM,MLM-JACKETS_AND_COATS,889439-CBT50354303005_062022,1
MLB2662116424,MLB,MLB-JACKETS_AND_COATS,620966-MLB50150193578_052022,1
MLB2665840496,MLB,MLB-T_SHIRTS,917451-MLB50183227499_062022,1
MLB2634190279,MLB,MLB-JACKETS_AND_COATS,861822-MLB49876614748_052022,1
MLA1133685687,MLA,MLA-SWEATERS_AND_CARDIGANS,980550-MLA49753094521_042022,0
MLM1437891438,MLM,MLM-JACKETS_AND_COATS,777322-CBT50287905612_062022,1
MLB2693352113,MLB,MLB-SHORTS,859171-MLB50464473167_062022,0
MLB2135603602,MLB,MLB-LEGGINGS,615625-MLB48777828417_012022,1
MLB2221549117,MLB,MLB-SNEAKERS,816516-MLB49511669144_032022,?
MLB2702521393,MLB,MLB-T_SHIRTS,819476-MLB50554799902_072022,1
MLA1126035163,MLA,MLA-SHORTS,819172-MLA48406602524_122021,?
MLB2206091476,MLB,MLB-T_SHIRTS,853591-MLB47790118341_102021,1
MLM1393098526,MLM,MLM-SNEAKERS,717663-MLM49387963090_032022,0
MLA1126874410,MLA,MLA-T_SHIRTS,967834-MLA49316989924_032022,1
MLA1143164258,MLA,MLA-PANTS,718491-MLA50350223767_062022,?
MLA1141619630,MLA,MLA-SPORT_T_SHIRTS,704066-MLA50247478162_062022,0
MLB2643632554,MLB,MLB-SNEAKERS,814324-MLB49966130119_052022,0
MLA1137325018,MLA,MLA-SWEATERS_AND_CARDIGANS,996906-MLA49953859272_052022,0
MLM1387503263,MLM,MLM-LOAFERS_AND_OXFORDS,697121-MLM49283815246_032022,?
MLM1389780461,MLM,MLM-LOAFERS_AND_OXFORDS,912673-MLM49327595212_032022,?
MLB2696689796,MLB,MLB-JACKETS_AND_COATS,817010-MLB47095696193_082021,0
MLA1121332410,MLA,MLA-SNEAKERS,952727-MLA48974969456_012022,0
MLM1383180471,MLM,MLM-SNEAKERS,607644-MLM49195823328_022022,1
MLM1443271262,MLM,MLM-PANTS,841960-MLM50395317493_062022,1
MLB2659543866,MLB,MLB-BOOTS_AND_BOOTIES,942199-MLB50122982311_052022,?
MLA1144337447,MLA,MLA-PANTS,996921-MLA50473230032_062022,1
MLB2213085806,MLB,MLB-T_SHIRTS,755915-MLB49425713545_032022,1
MLB2701416619,MLB,MLB-T_SHIRTS,787913-MLB45716596173_042021,1
MLM1389581673,MLM,MLM-BOOTS_AND_BOOTIES,879471-MLM49320844873_032022,1
MLM1422369376,MLM,MLM-BLOUSES,789891-CBT49970040084_052022,0
MLB2709617278,MLB,MLB-T_SHIRTS,814344-MLB50628880477_072022,1
MLB2681289962,MLB,MLB-T_SHIRTS,933713-MLB50333859289_062022,1
MLA1142376751,MLA,MLA-JACKETS_AND_COATS,753241-MLA50291872849_062022,0
MLM1452384872,MLM,MLM-SWEATSHIRTS_AND_HOODIES,792611-MLM50584632391_072022,1
MLA1132690885,MLA,MLA-SHORTS,923538-MLA49702586600_042022,0
MLA1139714117,MLA,MLA-JACKETS_AND_COATS,866438-MLA47558637647_092021,0
MLA1131019191,MLA,MLA-SWEATSHIRTS_AND_HOODIES,983789-MLA49591597923_042022,1
MLB2145323589,MLB,MLB-BOOTS_AND_BOOTIES,669461-MLB48855343318_012022,?
MLA1118553717,MLA,MLA-SHORTS,642618-MLA50278518106_062022,0
MLB2188007259,MLB,MLB-T_SHIRTS,604057-MLB49202425254_022022,1
MLA1130052924,MLA,MLA-LOAFERS_AND_OXFORDS,998351-MLA49525238012_032022,0
MLB2658862024,MLB,MLB-PANTS,880260-MLB50102587546_052022,1
MLM1385748468,MLM,MLM-LOAFERS_AND_OXFORDS,886131-MLM49245229117_032022,1
MLA1127469264,MLA,MLA-T_SHIRTS,638475-MLA49348506957_032022,0
MLA1139681066,MLA,MLA-T_SHIRTS,652962-MLA45392049819_032021,0
MLB2708701146,MLB,MLB-SWEATSHIRTS_AND_HOODIES,854079-MLB50610840516_072022,?
MLM1424080299,MLM,MLM-LOAFERS_AND_OXFORDS,887431-MLM49996976171_052022,1
MLB2690943986,MLB,MLB-T_SHIRTS,833694-MLB50437642399_062022,1
MLA1144267657,MLA,MLA-BOOTS_AND_BOOTIES,866361-MLA50461709058_062022,0
MLB2687631660,MLB,MLB-T_SHIRTS,936885-MLB50405000681_062022,1
MLM1420955083,MLM,MLM-HEELS_AND_WEDGES,952100-MLM49941033151_052022,0
MLA1125836230,MLA,MLA-T_SHIRTS,976149-MLA49265484478_032022,1
MLA1143403547,MLA,MLA-JACKETS_AND_COATS,923385-MLA50400336004_062022,1
MLA1145018444,MLA,MLA-SWEATERS_AND_CARDIGANS,671749-MLA50532096785_062022,0
MLA1144762583,MLA,MLA-JACKETS_AND_COATS,839989-MLA50501812893_062022,0
MLA1138022339,MLA,MLA-PANTS,947879-MLA50006500434_052022,0
MLM1398412694,MLM,MLM-SWEATSHIRTS_AND_HOODIES,667285-CBT49519679233_032022,?
MLA1127700856,MLA,MLA-JACKETS_AND_COATS,643276-MLA49364097048_032022,0
MLB2137838459,MLB,MLB-T_SHIRTS,607421-MLB48796802251_012022,1
MLM1430096504,MLM,MLM-BOOTS_AND_BOOTIES,604697-CBT50140678325_052022,0
MLA1130388887,MLA,MLA-JACKETS_AND_COATS,946399-MLA49551878015_042022,0
MLM1428854543,MLM,MLM-SHIRTS,988597-CBT50103287173_052022,1
MLA1132234904,MLA,MLA-SNEAKERS,620163-MLA49668579206_042022,0
MLM1386625485,MLM,MLM-SWEATSHIRTS_AND_HOODIES,829063-MLM49266747131_032022,1
MLB2682210154,MLB,MLB-BOOTS_AND_BOOTIES,799123-MLB50342027751_062022,?
MLA1141043070,MLA,MLA-HEELS_AND_WEDGES,955835-MLA47344547916_092021,0
MLM1419276086,MLM,MLM-SWEATSHIRTS_AND_HOODIES,631264-CBT49906555150_052022,1
